iorig,x,y,z,vx,vy,vz,u,h,alpha,divv
36384,0.49609375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,0.002454122851278837,0.0,1.8851363580440446,0.015206244,0.0,8.185886e-07
36385,0.51171875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.007356456361008505,0.0,1.8851363580440446,0.015206244,4.502263e-13,-2.4537937e-06
36386,0.52734375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.017096188877090766,0.0,1.8851363580440446,0.015206244,2.6384598e-12,-5.702545e-06
36387,0.54296875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.026671275748558078,0.0,1.8851363580440446,0.015206244,7.504676e-12,-8.896377e-06
36388,0.55859375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.035989503654562695,0.0,1.8851363580440446,0.015206244,1.7520027e-11,-1.2004532e-05
36389,0.57421875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.04496113296650768,0.0,1.8851363580440446,0.015206244,3.99342e-11,-1.4997078e-05
36390,0.58984375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.053499761989726995,0.0,1.8851363580440446,0.015206244,1.02282426e-10,-1.7845194e-05
36391,0.60546875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.06152315905903706,0.0,1.8851363580440446,0.015206244,3.8639414e-10,-2.052145e-05
36392,0.62109375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.06895405447462495,0.0,1.8851363580440446,0.015206244,1.0789252e-08,-2.3000073e-05
36393,0.63671875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.07572088465149746,0.0,1.8851363580440446,0.015206244,1.1856743e-09,-2.5257194e-05
36394,0.65234375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.08175848131592515,0.0,1.8851363580440446,0.015206244,2.3579783e-10,-2.7271073e-05
36395,0.66796875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.08700869911154326,0.0,1.8851363580440446,0.015206244,9.872011e-11,-2.9022316e-05
36396,0.68359375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09142097557091856,0.0,1.8851363580440446,0.015206244,5.365497e-11,-3.049406e-05
36397,0.69921875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09495281805975142,0.0,1.8851363580440446,0.015206244,3.320066e-11,-3.167213e-05
36398,0.71484375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09757021300417258,0.0,1.8851363580440446,0.015206244,2.2145423e-11,-3.254518e-05
36399,0.73046875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09924795346005355,0.0,1.8851363580440446,0.015206244,1.5483557e-11,-3.31048e-05
36400,0.74609375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.0999698818696578,0.0,1.8851363580440446,0.015206244,1.1164031e-11,-3.3345605e-05
36401,0.76171875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09972904566775465,0.0,1.8851363580440446,0.015206244,8.214637e-12,-3.326527e-05
36402,0.77734375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09852776423862285,0.0,1.8851363580440446,0.015206244,6.1236775e-12,-3.2864576e-05
36403,0.79296875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09637760657911225,0.0,1.8851363580440446,0.015206244,4.599705e-12,-3.2147378e-05
36404,0.80859375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.09329927988287984,0.0,1.8851363580440446,0.015206244,3.4660874e-12,-3.112058e-05
36405,0.82421875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.08932243011879504,0.0,1.8851363580440446,0.015206244,2.6100394e-12,-2.9794077e-05
36406,0.83984375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.0844853565240535,0.0,1.8851363580440446,0.015206244,1.956395e-12,-2.8180639e-05
36407,0.85546875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.07883464276158622,0.0,1.8851363580440446,0.015206244,1.4535057e-12,-2.6295807e-05
36408,0.87109375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.07242470829392054,0.0,1.8851363580440446,0.015206244,1.064974e-12,-2.4157733e-05
36409,0.88671875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.06531728429400702,0.0,1.8851363580440446,0.015206244,7.645505e-13,-2.1787004e-05
36410,0.90234375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.057580819140278544,0.0,1.8851363580440446,0.015206244,5.3298826e-13,-1.9206456e-05
36411,0.91796875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.04928981922134791,0.0,1.8851363580440446,0.015206244,3.5598393e-13,-1.644094e-05
36412,0.93359375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.04052413139875669,0.0,1.8851363580440446,0.015206244,2.228513e-13,-1.3517088e-05
36413,0.94921875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.031368174038049215,0.0,1.8851363580440446,0.015206244,1.2565327e-13,-1.0463058e-05
36414,0.96484375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.021910124013765252,0.0,1.8851363580440446,0.015206244,5.8622276e-14,-7.3082642e-06
36415,0.98046875,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.012241067517935146,0.0,1.8851363580440446,0.015206244,1.778286e-14,-4.083088e-06
36416,0.99609375,0.6369578775085634,-0.05740991584648074,0.4892460213811145,-0.002454122850258462,0.0,1.8851363580440446,0.015206244,7.0598163e-16,-8.185885e-07
36417,0.00390625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.002454122852299201,0.0,1.8902031330335676,0.015220576,0.0,1.2241646e-06
36418,0.01953125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.012241067519961192,0.0,1.8902031330335676,0.015220576,0.0,6.1060855e-06
36419,0.03515625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.021910124015757003,0.0,1.8902031330335676,0.015220576,0.0,1.0929201e-05
36420,0.05078125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.03136817403998758,0.0,1.8902031330335676,0.015220576,0.0,1.5647063e-05
36421,0.06640625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.040524131400622915,0.0,1.8902031330335676,0.015220576,0.0,2.0214235e-05
36422,0.08203125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.04928981922312411,0.0,1.8902031330335676,0.015220576,0.0,2.4586732e-05
36423,0.09765625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.057580819141947515,0.0,1.8902031330335676,0.015220576,0.0,2.8722447e-05
36424,0.11328125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.06531728429555278,0.0,1.8902031330335676,0.015220576,0.0,3.258155e-05
36425,0.12890625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.07242470829532814,0.0,1.8902031330335676,0.015220576,0.0,3.6126872e-05
36426,0.14453125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.07883464276284215,0.0,1.8902031330335676,0.015220576,0.0,3.9324274e-05
36427,0.16015625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.08448535652514562,0.0,1.8902031330335676,0.015220576,0.0,4.2142958e-05
36428,0.17578125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.08932243011971287,0.0,1.8902031330335676,0.015220576,0.0,4.4555785e-05
36429,0.19140625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09329927988361453,0.0,1.8902031330335676,0.015220576,0.0,4.6539517e-05
36430,0.20703125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09637760657965672,0.0,1.8902031330335676,0.015220576,0.0,4.807505e-05
36431,0.22265625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09852776423897185,0.0,1.8902031330335676,0.015220576,0.0,4.9147588e-05
36432,0.23828125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.0997290456679048,0.0,1.8902031330335676,0.015220576,0.0,4.974681e-05
36433,0.25390625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.0999698818696077,0.0,1.8902031330335676,0.015220576,0.0,4.9866947e-05
36434,0.26953125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09924795345980365,0.0,1.8902031330335676,0.015220576,0.0,4.9506834e-05
36435,0.28515625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09757021300372531,0.0,1.8902031330335676,0.015220576,0.0,4.8669943e-05
36436,0.30078125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09495281805911107,0.0,1.8902031330335676,0.015220576,0.0,4.7364334e-05
36437,0.31640625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.09142097557009132,0.0,1.8902031330335676,0.015220576,0.0,4.5602585e-05
36438,0.33203125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.08700869911053706,0.0,1.8902031330335676,0.015220576,0.0,4.340165e-05
36439,0.34765625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.08175848131474972,0.0,1.8902031330335676,0.015220576,0.0,4.078274e-05
36440,0.36328125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.07572088465016408,0.0,1.8902031330335676,0.015220576,0.0,3.7771068e-05
36441,0.37890625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.0689540544731465,0.0,1.8902031330335676,0.015220576,0.0,3.439564e-05
36442,0.39453125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.06152315905742776,0.0,1.8902031330335676,0.015220576,0.0,3.0688963e-05
36443,0.41015625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.05349976198800234,0.0,1.8902031330335676,0.015220576,0.0,2.6686736e-05
36444,0.42578125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.044961132964684285,0.0,1.8902031330335676,0.015220576,0.0,2.2427499e-05
36445,0.44140625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.035989503652658114,0.0,1.8902031330335676,0.015220576,0.0,1.7952274e-05
36446,0.45703125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.02667127574659066,0.0,1.8902031330335676,0.015220576,0.0,1.3304158e-05
36447,0.47265625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.01709618887507945,0.0,1.8902031330335676,0.015220576,0.0,8.527915e-06
36448,0.48828125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,0.007356456358972673,0.0,1.8902031330335676,0.015220576,0.0,3.6695453e-06
36449,0.50390625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.002454122853319587,0.0,1.8902031330335676,0.015220576,4.988425e-12,-1.2241647e-06
36450,0.51953125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.01224106752097421,0.0,1.8902031330335676,0.015220576,9.596015e-11,-6.1060855e-06
36451,0.53515625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.021910124016752897,0.0,1.8902031330335676,0.015220576,1.8698176e-10,-1.0929201e-05
36452,0.55078125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.03136817404095676,0.0,1.8902031330335676,0.015220576,2.1141731e-10,-1.5647063e-05
36453,0.56640625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.04052413140155605,0.0,1.8902031330335676,0.015220576,1.934155e-10,-2.0214235e-05
36454,0.58203125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.0492898192240122,0.0,1.8902031330335676,0.015220576,1.6221226e-10,-2.4586732e-05
36455,0.59765625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.05758081914278203,0.0,1.8902031330335676,0.015220576,1.313869e-10,-2.8722447e-05
36456,0.61328125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.06531728429632566,0.0,1.8902031330335676,0.015220576,1.0510816e-10,-3.258155e-05
36457,0.62890625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.07242470829603195,0.0,1.8902031330335676,0.015220576,8.385364e-11,-3.6126872e-05
36458,0.64453125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.07883464276347008,0.0,1.8902031330335676,0.015220576,6.697383e-11,-3.9324274e-05
36459,0.66015625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.0844853565256917,0.0,1.8902031330335676,0.015220576,5.3621017e-11,-4.2142958e-05
36460,0.67578125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.08932243012017177,0.0,1.8902031330335676,0.015220576,4.3034937e-11,-4.4555785e-05
36461,0.69140625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09329927988398186,0.0,1.8902031330335676,0.015220576,3.4603317e-11,-4.6539517e-05
36462,0.70703125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09637760657992894,0.0,1.8902031330335676,0.015220576,2.7852122e-11,-4.807505e-05
36463,0.72265625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09852776423914633,0.0,1.8902031330335676,0.015220576,2.2419113e-11,-4.9147588e-05
36464,0.73828125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.0997290456679799,0.0,1.8902031330335676,0.015220576,1.8027748e-11,-4.974681e-05
36465,0.75390625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09996988186958267,0.0,1.8902031330335676,0.015220576,1.446587e-11,-4.9866947e-05
36466,0.76953125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09924795345967871,0.0,1.8902031330335676,0.015220576,1.15694555e-11,-4.9506834e-05
36467,0.78515625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09757021300350169,0.0,1.8902031330335676,0.015220576,9.210518e-12,-4.8669943e-05
36468,0.80078125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.09495281805879091,0.0,1.8902031330335676,0.015220576,7.288263e-12,-4.7364334e-05
36469,0.81640625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.0914209755696777,0.0,1.8902031330335676,0.015220576,5.7226025e-12,-4.5602585e-05
36470,0.83203125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.08700869911003399,0.0,1.8902031330335676,0.015220576,4.4493085e-12,-4.340165e-05
36471,0.84765625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.08175848131416201,0.0,1.8902031330335676,0.015220576,3.4164425e-12,-4.078274e-05
36472,0.86328125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.07572088464949742,0.0,1.8902031330335676,0.015220576,2.581731e-12,-3.7771068e-05
36473,0.87890625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.06895405447240727,0.0,1.8902031330335676,0.015220576,1.910701e-12,-3.439564e-05
36474,0.89453125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.06152315905662314,0.0,1.8902031330335676,0.015220576,1.3753223e-12,-3.0688963e-05
36475,0.91015625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.05349976198714001,0.0,1.8902031330335676,0.015220576,9.528373e-13,-2.6686736e-05
36476,0.92578125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.044961132963772625,0.0,1.8902031330335676,0.015220576,6.2489613e-13,-2.2427499e-05
36477,0.94140625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.03598950365170582,0.0,1.8902031330335676,0.015220576,3.7691432e-13,-1.7952274e-05
36478,0.95703125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.026671275745606987,0.0,1.8902031330335676,0.015220576,1.9759987e-13,-1.3304158e-05
36479,0.97265625,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.017096188874073798,0.0,1.8902031330335676,0.015220576,7.8606474e-14,-8.527915e-06
36480,0.98828125,0.6471604580281373,-0.05740991584648074,0.4839137574497947,-0.007356456357954799,0.0,1.8902031330335676,0.015220576,1.4295223e-14,-3.6695453e-06
36481,0.01171875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.007356456359990601,0.0,1.897802197930876,0.01524199,0.0,5.478593e-06
36482,0.02734375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.01709618887608512,0.0,1.897802197930876,0.01524199,0.0,1.2732089e-05
36483,0.04296875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.026671275747574375,0.0,1.897802197930876,0.01524199,0.0,1.986297e-05
36484,0.05859375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.035989503653610415,0.0,1.897802197930876,0.01524199,0.0,2.6802558e-05
36485,0.07421875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.04496113296559599,0.0,1.897802197930876,0.01524199,0.0,3.3484022e-05
36486,0.08984375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.05349976198886467,0.0,1.897802197930876,0.01524199,0.0,3.9843017e-05
36487,0.10546875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.06152315905823241,0.0,1.897802197930876,0.01524199,0.0,4.5818302e-05
36488,0.12109375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.06895405447388574,0.0,1.897802197930876,0.01524199,0.0,5.1352334e-05
36489,0.13671875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.07572088465083075,0.0,1.897802197930876,0.01524199,0.0,5.639181e-05
36490,0.15234375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.08175848131533744,0.0,1.897802197930876,0.01524199,0.0,6.0888207e-05
36491,0.16796875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.08700869911104014,0.0,1.897802197930876,0.01524199,0.0,6.4798216e-05
36492,0.18359375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09142097557050494,0.0,1.897802197930876,0.01524199,0.0,6.8084184e-05
36493,0.19921875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09495281805943123,0.0,1.897802197930876,0.01524199,0.0,7.071446e-05
36494,0.21484375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09757021300394896,0.0,1.897802197930876,0.01524199,0.0,7.266372e-05
36495,0.23046875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.0992479534599286,0.0,1.897802197930876,0.01524199,0.0,7.391319e-05
36496,0.24609375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09996988186963275,0.0,1.897802197930876,0.01524199,0.0,7.445083e-05
36497,0.26171875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09972904566782972,0.0,1.897802197930876,0.01524199,0.0,7.427148e-05
36498,0.27734375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09852776423879733,0.0,1.897802197930876,0.01524199,0.0,7.337684e-05
36499,0.29296875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09637760657938449,0.0,1.897802197930876,0.01524199,0.0,7.177555e-05
36500,0.30859375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.09329927988324718,0.0,1.897802197930876,0.01524199,0.0,6.9483016e-05
36501,0.32421875,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.08932243011925396,0.0,1.897802197930876,0.01524199,0.0,6.652133e-05
36502,0.33984375,0.6573968103650346,-0.05740991584648074,0.4759698898486504,0.08448535652459957,0.0,1.897802197930876,0.01524199,0.0,6.2919e-05
